"","year","state_abb","m_prism_ppt","m_prism_tavg","decade","fips"
"910","2010","MS",87.2477793144591,21.6408079535721,"2010_2019","28"
"911","2011","MS",110.600302843098,18.7477366988917,"2010_2019","28"
"912","2012","MS",110.289940975118,18.3630600814917,"2010_2019","28"
"913","2013","MS",133.516078284087,16.7353093383508,"2010_2019","28"
"914","2014","MS",130.662639844301,17.4669970920346,"2010_2019","28"
"915","2015","MS",128.007751177841,20.5562645348059,"2010_2019","28"
"916","2016","MS",116.182753545144,19.6115406380898,"2010_2019","28"
"917","2017","MS",116.920584671976,18.3889416929938,"2010_2019","28"
"918","2018","MS",153.687752914343,18.9495044178666,"2010_2019","28"
"919","2019","MS",158.036756625161,17.8715691916062,"2010_2019","28"
"920","2020","MS",146.494002318878,17.8562137346684,"2010_2019","28"
"921","1981","MT",47.9612775812893,16.1044187174627,"1980_1989","30"
"922","1982","MT",53.0249208539694,15.0953481144405,"1980_1989","30"
"923","1983","MT",36.3807616669874,14.5886124053245,"1980_1989","30"
"924","1984","MT",29.5377423492723,15.7286277365146,"1980_1989","30"
"925","1985","MT",41.4024143801234,13.9946010104449,"1980_1989","30"
"926","1986","MT",52.0148858855932,14.1255433282403,"1980_1989","30"
"927","1987","MT",42.5431858180299,15.1961010472661,"1980_1989","30"
"928","1988","MT",31.202166760418,17.6449088918583,"1980_1989","30"
"929","1989","MT",43.8328391914948,15.9225614074675,"1980_1989","30"
"930","1990","MT",35.178575895692,16.4144016458317,"1990_1999","30"
"931","1991","MT",53.9637153691978,16.4321356550225,"1990_1999","30"
"932","1992","MT",40.9499836819972,13.7623026097389,"1990_1999","30"
"933","1993","MT",73.1375773131738,13.8442192680282,"1990_1999","30"
"934","1994","MT",32.437451255778,15.0993147537697,"1990_1999","30"
"935","1995","MT",55.6371478145205,15.2165205720704,"1990_1999","30"
"936","1996","MT",38.6121740464124,15.525941369167,"1990_1999","30"
"937","1997","MT",42.8943666258751,14.8178431869595,"1990_1999","30"
"938","1998","MT",39.541467700567,14.3690115052656,"1990_1999","30"
"939","1999","MT",43.3777423331952,15.0439982180545,"1990_1999","30"
"940","2000","MT",37.3746273102856,16.2121876851945,"2000_2009","30"
"941","2001","MT",38.4794062358132,17.0828448600371,"2000_2009","30"
"942","2002","MT",53.9319405214943,15.4696082577539,"2000_2009","30"
"943","2003","MT",34.6790895800851,14.308021517463,"2000_2009","30"
"944","2004","MT",47.0033199751492,14.6179333370275,"2000_2009","30"
"945","2005","MT",47.740987368454,14.2788611567478,"2000_2009","30"
"946","2006","MT",40.0944592116363,15.4591126022245,"2000_2009","30"
"947","2007","MT",41.9012558730548,15.5491016664338,"2000_2009","30"
"948","2008","MT",53.2759300864372,15.4483954809791,"2000_2009","30"
"949","2009","MT",37.6840765584762,15.7741177751219,"2000_2009","30"
"950","2010","MT",57.0880397954575,13.7878077405763,"2010_2019","30"
"951","2011","MT",56.8598605814324,14.637008898529,"2010_2019","30"
"952","2012","MT",35.632000138709,15.2821381293658,"2010_2019","30"
"953","2013","MT",66.7506970598623,16.7642492694016,"2010_2019","30"
"954","2014","MT",50.9049158312879,14.5772030274372,"2010_2019","30"
"955","2015","MT",41.1934028719022,15.2245294823127,"2010_2019","30"
"956","2016","MT",56.735055377368,14.544583491748,"2010_2019","30"
"957","2017","MT",28.219818061411,16.7505352464352,"2010_2019","30"
"958","2018","MT",49.1856127525698,16.1832977112694,"2010_2019","30"
"959","2019","MT",66.984837375862,15.0678836085289,"2010_2019","30"
"960","2020","MT",43.2020036741621,16.0762531591067,"2010_2019","30"
"961","1981","NC",85.062455940654,18.2727407217564,"1980_1989","37"
"962","1982","NC",102.942691507961,16.7265374029765,"1980_1989","37"
"963","1983","NC",100.512207066583,18.6890859802746,"1980_1989","37"
"964","1984","NC",107.673467085709,16.6926460734678,"1980_1989","37"
"965","1985","NC",100.551821646375,19.8584009429958,"1980_1989","37"
"966","1986","NC",80.497889654654,17.3182655784646,"1980_1989","37"
"967","1987","NC",90.9051877797324,17.6789481922872,"1980_1989","37"
"968","1988","NC",92.1207766829395,18.2051605852854,"1980_1989","37"
"969","1989","NC",126.87050892528,16.5495372801475,"1980_1989","37"
"970","1990","NC",94.1513095478433,16.8867496342992,"1990_1999","37"
"971","1991","NC",97.2788840289443,16.4420908556075,"1990_1999","37"
"972","1992","NC",104.845561878233,15.2782447533414,"1990_1999","37"
"973","1993","NC",97.4037926012,17.692109255283,"1990_1999","37"
"974","1994","NC",95.3781983354313,16.8731821225616,"1990_1999","37"
"975","1995","NC",114.645431362842,17.5292292843284,"1990_1999","37"
"976","1996","NC",123.672295047844,17.0202305244298,"1990_1999","37"
"977","1997","NC",91.3723300178856,16.1255336063951,"1990_1999","37"
"978","1998","NC",109.834682219451,16.6041805120628,"1990_1999","37"
"979","1999","NC",116.715571059203,15.8584416506016,"1990_1999","37"
"980","2000","NC",94.8295882311624,17.6620861291056,"2000_2009","37"
"981","2001","NC",80.4138440606118,16.8552218071219,"2000_2009","37"
"982","2002","NC",107.465033460366,17.3021724093612,"2000_2009","37"
"983","2003","NC",143.417558322405,17.875708436679,"2000_2009","37"
"984","2004","NC",112.261675828671,19.5762060877774,"2000_2009","37"
"985","2005","NC",97.4251235894258,16.9188981892238,"2000_2009","37"
"986","2006","NC",115.12738315089,17.0469231578752,"2000_2009","37"
"987","2007","NC",76.6289840025049,17.5496769353734,"2000_2009","37"
"988","2008","NC",103.069071645946,16.8612442467434,"2000_2009","37"
"989","2009","NC",116.122893785373,19.0111150121065,"2000_2009","37"
"990","2010","NC",104.874133599403,19.972496195038,"2010_2019","37"
"991","2011","NC",100.484438213791,17.4819076294996,"2010_2019","37"
"992","2012","NC",100.502936731903,16.3206194545594,"2010_2019","37"
"993","2013","NC",111.266242535214,16.1189913608028,"2010_2019","37"
"994","2014","NC",115.43299345881,17.2883154169335,"2010_2019","37"
"995","2015","NC",126.866380011816,19.0081429022235,"2010_2019","37"
"996","2016","NC",126.804178396565,17.6276643935471,"2010_2019","37"
"997","2017","NC",103.582561234053,16.6138211467997,"2010_2019","37"
"998","2018","NC",147.738427815004,17.5909075286779,"2010_2019","37"
"999","2019","NC",105.421354532466,16.763070967206,"2010_2019","37"
"1000","2020","NC",140.529885535388,16.6670207467088,"2010_2019","37"
"1001","1981","ND",65.3285698602323,16.6985773992464,"1980_1989","38"
"1002","1982","ND",71.1643785980371,14.4277499963249,"1980_1989","38"
"1003","1983","ND",53.0096791563066,15.3573038699493,"1980_1989","38"
"1004","1984","ND",44.2146368792194,14.7610895295244,"1980_1989","38"
"1005","1985","ND",62.1250702606401,15.5331379937221,"1980_1989","38"
"1006","1986","ND",63.4683448991932,14.8220811467115,"1980_1989","38"
"1007","1987","ND",56.0676429733136,16.286350647024,"1980_1989","38"
"1008","1988","ND",41.9212260004138,18.9299756655651,"1980_1989","38"
"1009","1989","ND",48.002213648257,17.4320411254503,"1980_1989","38"
"1010","1990","ND",58.4772748422265,17.0775123762046,"1990_1999","38"
"1011","1991","ND",70.4227428131615,15.9475152697926,"1990_1999","38"
"1012","1992","ND",53.8409262889562,15.3055153429663,"1990_1999","38"
"1013","1993","ND",96.5064147541944,14.7683163311317,"1990_1999","38"
"1014","1994","ND",71.4771936801606,15.4207443632316,"1990_1999","38"
"1015","1995","ND",62.6045339952277,15.0497943225835,"1990_1999","38"
"1016","1996","ND",62.0742152393833,16.3634360924466,"1990_1999","38"
"1017","1997","ND",53.325078826328,15.4656306537493,"1990_1999","38"
"1018","1998","ND",62.6796520807018,14.8633235658843,"1990_1999","38"
"1019","1999","ND",86.792948462892,16.3752173394039,"1990_1999","38"
"1020","2000","ND",67.0852189360645,15.1218333395403,"2000_2009","38"
"1021","2001","ND",65.380734000471,17.4467488418861,"2000_2009","38"
"1022","2002","ND",62.9884348101575,16.7085181131075,"2000_2009","38"
"1023","2003","ND",56.6638772534879,15.6935646582527,"2000_2009","38"
"1024","2004","ND",67.7297419969828,13.5982208569746,"2000_2009","38"
"1025","2005","ND",67.1790384616976,14.1773667988603,"2000_2009","38"
"1026","2006","ND",45.8659621490757,16.111699346366,"2000_2009","38"
"1027","2007","ND",68.4373159298517,15.8108315639119,"2000_2009","38"
"1028","2008","ND",70.5419439153996,14.5957330825249,"2000_2009","38"
"1029","2009","ND",55.6900774893838,15.9956719763154,"2000_2009","38"
"1030","2010","ND",75.659774628303,14.1861366482399,"2010_2019","38"
"1031","2011","ND",73.3738243118007,15.4372572971191,"2010_2019","38"
"1032","2012","ND",45.0415019756618,15.84806038292,"2010_2019","38"
"1033","2013","ND",84.2273986526962,15.1563562494642,"2010_2019","38"
"1034","2014","ND",67.1187033987557,14.8723410858779,"2010_2019","38"
"1035","2015","ND",67.5063541763593,15.8917527602439,"2010_2019","38"
"1036","2016","ND",77.307595798007,15.7777473785682,"2010_2019","38"
"1037","2017","ND",48.4709325300985,15.3189727885113,"2010_2019","38"
"1038","2018","ND",72.1656641387717,17.6284114177695,"2010_2019","38"
"1039","2019","ND",98.433716997737,16.0655190241947,"2010_2019","38"
"1040","2020","ND",60.6725229939376,17.0628273189127,"2010_2019","38"
"1041","1981","NE",71.0233567333932,17.5862877428197,"1980_1989","31"
"1042","1982","NE",89.0905035807778,16.5805371261092,"1980_1989","31"
"1043","1983","NE",67.1426287068332,17.2725885116081,"1980_1989","31"
"1044","1984","NE",86.1628006246722,16.743639293586,"1980_1989","31"
"1045","1985","NE",78.6717930378174,17.0437183424757,"1980_1989","31"
"1046","1986","NE",90.5615502073802,17.5591470041037,"1980_1989","31"
"1047","1987","NE",75.5863959599044,19.1536658645667,"1980_1989","31"
"1048","1988","NE",60.7502643042438,17.9559576829742,"1980_1989","31"
"1049","1989","NE",58.8604287684644,17.1446410301338,"1980_1989","31"
"1050","1990","NE",64.0077922907034,17.2947949951801,"1990_1999","31"
"1051","1991","NE",62.4214728165098,17.94338581248,"1990_1999","31"
"1052","1992","NE",76.8181391767819,16.0084297539716,"1990_1999","31"
"1053","1993","NE",108.479765596496,15.7639790386396,"1990_1999","31"
"1054","1994","NE",70.6018344242104,17.553540860033,"1990_1999","31"
"1055","1995","NE",78.2217321132136,16.3667844004789,"1990_1999","31"
"1056","1996","NE",84.1970785645713,16.4162829497102,"1990_1999","31"
"1057","1997","NE",75.3773988569571,18.3980667597445,"1990_1999","31"
"1058","1998","NE",78.4398086206409,17.9671486885969,"1990_1999","31"
"1059","1999","NE",78.8446290792177,16.9051735653939,"1990_1999","31"
"1060","2000","NE",57.1815614605379,18.0461232041233,"2000_2009","31"
"1061","2001","NE",78.9199058625893,17.83553023093,"2000_2009","31"
"1062","2002","NE",62.1746230848867,17.4982354409547,"2000_2009","31"
"1063","2003","NE",70.2438726824973,17.4951158782739,"2000_2009","31"
"1064","2004","NE",71.4267241482424,17.0593529195402,"2000_2009","31"
"1065","2005","NE",75.3771263886826,18.0438656631159,"2000_2009","31"
"1066","2006","NE",71.0226203168582,17.6930261589863,"2000_2009","31"
"1067","2007","NE",95.9536508633483,16.6888796517217,"2000_2009","31"
"1068","2008","NE",108.509156848041,18.0228084032482,"2000_2009","31"
"1069","2009","NE",83.6388085358967,15.5167994127636,"2000_2009","31"
"1070","2010","NE",93.185846997703,17.914282510341,"2010_2019","31"
"1071","2011","NE",86.8163787392728,17.2211758324219,"2010_2019","31"
"1072","2012","NE",42.9181456163826,17.5480420422264,"2010_2019","31"
"1073","2013","NE",81.3154787031092,18.7613812545753,"2010_2019","31"
"1074","2014","NE",91.7804525301005,17.0126913384557,"2010_2019","31"
"1075","2015","NE",94.6636505992714,17.7612942671163,"2010_2019","31"
"1076","2016","NE",88.840634162248,18.0377329283971,"2010_2019","31"
"1077","2017","NE",91.3607637054605,17.4448375128462,"2010_2019","31"
"1078","2018","NE",109.187837767613,19.07870844775,"2010_2019","31"
"1079","2019","NE",104.313289907342,16.9245772641467,"2010_2019","31"
"1080","2020","NE",63.4823400280972,18.3743389628742,"2010_2019","31"
"1081","1981","NH",109.191649066439,14.0584948896351,"1980_1989","33"
"1082","1982","NH",81.6676478645928,14.8614594870622,"1980_1989","33"
"1083","1983","NH",92.7183083647934,14.4879234526533,"1980_1989","33"
"1084","1984","NH",103.701759389252,14.1968715356152,"1980_1989","33"
"1085","1985","NH",80.9323353635264,13.9201333476608,"1980_1989","33"
"1086","1986","NH",88.0070617673921,13.7790876171219,"1980_1989","33"
"1087","1987","NH",108.058184763415,14.0445554133999,"1980_1989","33"
"1088","1988","NH",90.3907365067887,14.1526859303999,"1980_1989","33"
"1089","1989","NH",118.771351302141,15.7420941511507,"1980_1989","33"
"1090","1990","NH",119.88024792899,14.4838961925932,"1990_1999","33"
"1091","1991","NH",106.451495094107,14.960429887841,"1990_1999","33"
"1092","1992","NH",83.6527075928206,14.5144227858045,"1990_1999","33"
"1093","1993","NH",78.9317713262608,14.1109103249784,"1990_1999","33"
"1094","1994","NH",85.6402122295033,14.4274620934124,"1990_1999","33"
"1095","1995","NH",93.8781812774317,15.8446584586663,"1990_1999","33"
"1096","1996","NH",127.427416895842,14.0090092151954,"1990_1999","33"
"1097","1997","NH",75.2486084300045,14.6977602781663,"1990_1999","33"
"1098","1998","NH",102.139953622477,14.9025133233121,"1990_1999","33"
"1099","1999","NH",104.924816936411,16.3126446833136,"1990_1999","33"
"1100","2000","NH",99.4530518095716,13.5248848819117,"2000_2009","33"
"1101","2001","NH",71.1366099559022,16.1746833802498,"2000_2009","33"
"1102","2002","NH",93.2349935982979,14.4627810882695,"2000_2009","33"
"1103","2003","NH",114.666287942908,15.7071133989601,"2000_2009","33"
"1104","2004","NH",114.97338912141,14.3068848172861,"2000_2009","33"
"1105","2005","NH",143.783234171633,15.1412200450143,"2000_2009","33"
"1106","2006","NH",143.13954668139,13.5698954124293,"2000_2009","33"
"1107","2007","NH",94.8343169179137,16.3372136127295,"2000_2009","33"
"1108","2008","NH",119.512461888901,14.3048917272132,"2000_2009","33"
"1109","2009","NH",118.176825889305,13.8344099934478,"2000_2009","33"
"1110","2010","NH",93.4109176485312,15.5501026732798,"2010_2019","33"
"1111","2011","NH",137.828272117082,15.1833431164747,"2010_2019","33"
"1112","2012","NH",109.575292973642,15.4234913625474,"2010_2019","33"
"1113","2013","NH",117.689744559493,16.2446315085049,"2010_2019","33"
"1114","2014","NH",109.541123812013,15.9698813151715,"2010_2019","33"
"1115","2015","NH",103.906948238497,16.511262316994,"2010_2019","33"
"1116","2016","NH",81.364688954853,16.5844089530231,"2010_2019","33"
"1117","2017","NH",125.223173385232,15.2454251551084,"2010_2019","33"
"1118","2018","NH",111.92463868044,16.7139819907993,"2010_2019","33"
"1119","2019","NH",109.010273081966,14.426472450127,"2010_2019","33"
"1120","2020","NH",78.3365141161218,16.4782345262324,"2010_2019","33"
"1121","1981","NJ",93.207868867554,16.4489846153838,"1980_1989","34"
"1122","1982","NJ",92.8149485549292,16.208767222972,"1980_1989","34"
"1123","1983","NJ",124.607155737113,15.7155070103875,"1980_1989","34"
"1124","1984","NJ",106.188768812441,16.4393936514935,"1980_1989","34"
"1125","1985","NJ",106.055994720029,17.1121678896952,"1980_1989","34"
"1126","1986","NJ",94.3354425589615,16.5705964939561,"1980_1989","34"
"1127","1987","NJ",107.630661512158,16.611695998419,"1980_1989","34"
"1128","1988","NJ",95.373332162713,16.424065983645,"1980_1989","34"
"1129","1989","NJ",142.656824745851,16.4735146601743,"1980_1989","34"
"1130","1990","NJ",105.571029923692,15.7201040926293,"1990_1999","34"
"1131","1991","NJ",92.0911909826917,16.2121712160343,"1990_1999","34"
"1132","1992","NJ",91.8722440767853,15.4925693085647,"1990_1999","34"
"1133","1993","NJ",92.239284571854,16.8445799265418,"1990_1999","34"
"1134","1994","NJ",93.6927320274598,17.089572456032,"1990_1999","34"
"1135","1995","NJ",86.7797546204303,16.8258199447588,"1990_1999","34"
"1136","1996","NJ",132.536826036729,17.6080502228525,"1990_1999","34"
"1137","1997","NJ",86.2323056921809,15.7551265313948,"1990_1999","34"
"1138","1998","NJ",86.0332859459375,15.9450679056071,"1990_1999","34"
"1139","1999","NJ",99.0186788632583,17.1777700414584,"1990_1999","34"
"1140","2000","NJ",100.720050534186,15.1305725889384,"2000_2009","34"
"1141","2001","NJ",71.063707157368,17.0807851786856,"2000_2009","34"
"1142","2002","NJ",107.45369334238,15.9467842675806,"2000_2009","34"
"1143","2003","NJ",125.038341238189,16.4903801204749,"2000_2009","34"
"1144","2004","NJ",118.885085409906,15.9060000248517,"2000_2009","34"
"1145","2005","NJ",109.68005672109,17.6381920261114,"2000_2009","34"
"1146","2006","NJ",123.126073717974,16.0773028762728,"2000_2009","34"
"1147","2007","NJ",101.852080128744,17.3772400102587,"2000_2009","34"
"1148","2008","NJ",91.9113764169504,16.8910396410507,"2000_2009","34"
"1149","2009","NJ",124.523136615169,16.7775206792089,"2000_2009","34"
"1150","2010","NJ",98.8241145564858,17.0618453719924,"2010_2019","34"
"1151","2011","NJ",161.32634680551,18.0992096425363,"2010_2019","34"
"1152","2012","NJ",95.7081561746282,15.3126606609697,"2010_2019","34"
"1153","2013","NJ",113.100549540346,16.8881327825127,"2010_2019","34"
"1154","2014","NJ",106.319844803005,16.579535488778,"2010_2019","34"
"1155","2015","NJ",96.8230071717985,16.7373606755629,"2010_2019","34"
"1156","2016","NJ",81.9468244442188,16.48167589974,"2010_2019","34"
"1157","2017","NJ",111.633958190063,17.4669818034571,"2010_2019","34"
"1158","2018","NJ",148.021802504764,17.2926252615834,"2010_2019","34"
"1159","2019","NJ",120.696252823599,19.3562898142295,"2010_2019","34"
"1160","2020","NJ",116.417691595586,16.2485581390621,"2010_2019","34"
"1161","1981","NM",46.6874247372618,17.3270668139276,"1980_1989","35"
"1162","1982","NM",33.4404158724203,17.9824079666071,"1980_1989","35"
"1163","1983","NM",26.9227473925349,16.7495182495057,"1980_1989","35"
"1164","1984","NM",54.14590791299,18.8030869961645,"1980_1989","35"
"1165","1985","NM",51.4545465074326,18.1717142581388,"1980_1989","35"
"1166","1986","NM",49.83312177825,18.180851672611,"1980_1989","35"
"1167","1987","NM",43.7807336020104,19.0083552711602,"1980_1989","35"
"1168","1988","NM",53.5374570658814,19.1459349639958,"1980_1989","35"
"1169","1989","NM",30.7293365907557,18.6132921691258,"1980_1989","35"
"1170","1990","NM",31.7153820405102,17.2194337114389,"1990_1999","35"
"1171","1991","NM",45.8598035794885,17.9629714731414,"1990_1999","35"
"1172","1992","NM",40.5982117805439,18.1366207159615,"1990_1999","35"
"1173","1993","NM",36.3804534148232,19.3450553147968,"1990_1999","35"
"1174","1994","NM",31.88544121864,17.6795875781975,"1990_1999","35"
"1175","1995","NM",29.2406487344326,17.0669562282548,"1990_1999","35"
"1176","1996","NM",43.9020249115413,20.0526598053849,"1990_1999","35"
"1177","1997","NM",44.7361044396937,18.1414872795316,"1990_1999","35"
"1178","1998","NM",32.1103750005945,18.9648013082827,"1990_1999","35"
"1179","1999","NM",40.3530061105724,17.1314837901855,"1990_1999","35"
"1180","2000","NM",36.5871253132562,19.3526613935403,"2000_2009","35"
"1181","2001","NM",25.7272756727971,17.9662286378741,"2000_2009","35"
"1182","2002","NM",37.9448683424237,20.502786414426,"2000_2009","35"
"1183","2003","NM",26.7151031424013,17.9402512036556,"2000_2009","35"
"1184","2004","NM",57.5261049145698,17.0244720856189,"2000_2009","35"
"1185","2005","NM",40.677086199507,19.7790268592159,"2000_2009","35"
"1186","2006","NM",43.434195317977,18.8006197681078,"2000_2009","35"
"1187","2007","NM",42.3213422060954,18.4560477489838,"2000_2009","35"
"1188","2008","NM",46.7218537861667,19.2200769529597,"2000_2009","35"
"1189","2009","NM",37.4049440936391,18.1085025310594,"2000_2009","35"
"1190","2010","NM",44.0232412331909,20.1833394120576,"2010_2019","35"
"1191","2011","NM",18.8247788079256,19.7305774940545,"2010_2019","35"
"1192","2012","NM",19.6429295121641,18.4760276982886,"2010_2019","35"
"1193","2013","NM",41.2559711061956,19.7361555598974,"2010_2019","35"
"1194","2014","NM",48.0097270650514,19.7733970644869,"2010_2019","35"
"1195","2015","NM",61.9306931107998,18.681807411782,"2010_2019","35"
"1196","2016","NM",35.5513650720406,17.9052709062475,"2010_2019","35"
"1197","2017","NM",47.7712520006374,17.9756829878537,"2010_2019","35"
"1198","2018","NM",41.6459198495115,19.2646664682098,"2010_2019","35"
"1199","2019","NM",42.0401485050957,18.5153086639728,"2010_2019","35"
"1200","2020","NM",20.38638469445,18.3260871708677,"2010_2019","35"
"1201","1981","NV",12.3218177320437,16.6016300610714,"1980_1989","32"
"1202","1982","NV",26.4389196418988,16.6764481739123,"1980_1989","32"
"1203","1983","NV",25.4961546882598,15.4711192976778,"1980_1989","32"
"1204","1984","NV",20.4966495690754,17.2532404798292,"1980_1989","32"
"1205","1985","NV",12.8698361736112,17.1774118299696,"1980_1989","32"
"1206","1986","NV",11.7541025068144,17.1407054670621,"1980_1989","32"
"1207","1987","NV",17.8442934567312,15.8755758247859,"1980_1989","32"
"1208","1988","NV",13.0803180197408,15.7527516516499,"1980_1989","32"
"1209","1989","NV",14.3829542582131,15.9742514864178,"1980_1989","32"
"1210","1990","NV",19.276945327678,16.4940823589945,"1990_1999","32"
"1211","1991","NV",17.8595866290878,15.9847381655638,"1990_1999","32"
"1212","1992","NV",10.8236990613788,16.3394594196208,"1990_1999","32"
"1213","1993","NV",16.028521807241,15.2834903294479,"1990_1999","32"
"1214","1994","NV",15.5295939964964,17.0453828303497,"1990_1999","32"
"1215","1995","NV",26.1768111653118,16.4007612530706,"1990_1999","32"
"1216","1996","NV",12.2809937104101,17.7473918225521,"1990_1999","32"
"1217","1997","NV",19.4956695000861,17.7098508547181,"1990_1999","32"
"1218","1998","NV",34.256756836158,17.0260676836649,"1990_1999","32"
"1219","1999","NV",12.3319072741578,16.9683118462254,"1990_1999","32"
"1220","2000","NV",15.2193314684947,15.6896625390461,"2000_2009","32"
"1221","2001","NV",6.04259555655512,17.8148101933863,"2000_2009","32"
"1222","2002","NV",10.5770143315283,16.5850638323168,"2000_2009","32"
"1223","2003","NV",11.9190818312258,17.88342468514,"2000_2009","32"
"1224","2004","NV",19.1358247120173,15.4259028665959,"2000_2009","32"
"1225","2005","NV",18.009223011852,16.1902725762761,"2000_2009","32"
"1226","2006","NV",14.9429640161046,16.9041132193381,"2000_2009","32"
"1227","2007","NV",10.4517070283289,17.2402518324137,"2000_2009","32"
"1228","2008","NV",8.9970786853209,16.7074690808597,"2000_2009","32"
"1229","2009","NV",18.1531062042555,18.5789950875601,"2000_2009","32"
"1230","2010","NV",18.2397017894749,15.9725217450982,"2010_2019","32"
"1231","2011","NV",15.124936675486,16.1720277511466,"2010_2019","32"
"1232","2012","NV",9.84398232190821,16.5225358641517,"2010_2019","32"
"1233","2013","NV",13.2237561093498,18.8569920807091,"2010_2019","32"
"1234","2014","NV",16.6647936338377,17.5419069688464,"2010_2019","32"
"1235","2015","NV",26.9239833501868,17.875458886372,"2010_2019","32"
"1236","2016","NV",19.2867683184726,15.9969598948532,"2010_2019","32"
"1237","2017","NV",12.6894482969556,18.7982753767821,"2010_2019","32"
"1238","2018","NV",14.4574131193913,16.2590526456067,"2010_2019","32"
"1239","2019","NV",21.4988244972114,16.0123275642709,"2010_2019","32"
"1240","2020","NV",7.3172471298293,17.5990021397922,"2010_2019","32"
"1241","1981","NY",97.8722523696014,14.4622484077632,"1980_1989","36"
"1242","1982","NY",81.2955850868345,14.1659682444741,"1980_1989","36"
"1243","1983","NY",85.6776830999195,14.8078516394316,"1980_1989","36"
"1244","1984","NY",95.9613224581976,14.5787595735095,"1980_1989","36"
"1245","1985","NY",86.0431979755891,13.4041458412407,"1980_1989","36"
"1246","1986","NY",101.353302293379,14.6646321241173,"1980_1989","36"
"1247","1987","NY",94.663799068351,14.9613221896103,"1980_1989","36"
"1248","1988","NY",78.1829559707857,14.5146739582762,"1980_1989","36"
"1249","1989","NY",106.374768726055,16.0893307456412,"1980_1989","36"
"1250","1990","NY",104.914947668471,14.8095816790136,"1990_1999","36"
"1251","1991","NY",74.1509008113565,15.8639840200387,"1990_1999","36"
"1252","1992","NY",100.674320891161,13.4885064328926,"1990_1999","36"
"1253","1993","NY",82.7980685330951,14.5467754415512,"1990_1999","36"
"1254","1994","NY",88.0247004100789,13.55899777166,"1990_1999","36"
"1255","1995","NY",80.8127417082757,16.7376804402804,"1990_1999","36"
"1256","1996","NY",110.047963300502,14.480639918099,"1990_1999","36"
"1257","1997","NY",77.5369640411923,15.0876684855654,"1990_1999","36"
"1258","1998","NY",85.6325020649821,15.7012897356774,"1990_1999","36"
"1259","1999","NY",76.2674721694008,14.2516928764598,"1990_1999","36"
"1260","2000","NY",105.051281062196,14.305141429299,"2000_2009","36"
"1261","2001","NY",66.2597435416325,14.1198776385761,"2000_2009","36"
"1262","2002","NY",98.6299075502383,15.0603719076211,"2000_2009","36"
"1263","2003","NY",112.212985483552,14.2640380720337,"2000_2009","36"
"1264","2004","NY",113.120357596918,14.8317374966646,"2000_2009","36"
"1265","2005","NY",104.599286980383,14.5246420546305,"2000_2009","36"
"1266","2006","NY",112.311176663066,13.7764412481705,"2000_2009","36"
"1267","2007","NY",82.2052107156285,15.3946935899692,"2000_2009","36"
"1268","2008","NY",95.4830263798445,14.8768223918354,"2000_2009","36"
"1269","2009","NY",93.7722938366856,13.2102281934642,"2000_2009","36"
"1270","2010","NY",105.012403700213,15.96379988682,"2010_2019","36"
"1271","2011","NY",123.350159547523,14.5748139632683,"2010_2019","36"
"1272","2012","NY",85.1097985437826,14.6097637531102,"2010_2019","36"
"1273","2013","NY",107.051751871977,15.118822881939,"2010_2019","36"
"1274","2014","NY",99.2351785061501,14.9381425316524,"2010_2019","36"
"1275","2015","NY",94.399567482202,13.1216211132562,"2010_2019","36"
"1276","2016","NY",86.6185821718803,17.2754565047636,"2010_2019","36"
"1277","2017","NY",119.600387251923,15.6211163831735,"2010_2019","36"
"1278","2018","NY",106.162203934775,17.4566380151254,"2010_2019","36"
"1279","2019","NY",108.290571950019,15.0087751290604,"2010_2019","36"
"1280","2020","NY",79.7932922899307,13.9267381950655,"2010_2019","36"
"1281","1981","OH",106.754303387083,16.5220633234088,"1980_1989","39"
"1282","1982","OH",72.5125025510878,15.3175220779513,"1980_1989","39"
"1283","1983","OH",98.5599795906894,15.7431994980093,"1980_1989","39"
"1284","1984","OH",81.2568299447638,16.8690439849956,"1980_1989","39"
"1285","1985","OH",92.0771922180665,16.1985738046044,"1980_1989","39"
"1286","1986","OH",97.3698276193622,17.7335196423334,"1980_1989","39"
"1287","1987","OH",74.1898634257689,16.1862097532733,"1980_1989","39"
"1288","1988","OH",69.187748862486,15.6717466194556,"1980_1989","39"
"1289","1989","OH",98.5506234249508,16.3932454317305,"1980_1989","39"
"1290","1990","OH",100.596829749612,14.3386624210038,"1990_1999","39"
"1291","1991","OH",67.7695617298556,18.6137127255982,"1990_1999","39"
"1292","1992","OH",100.974501711085,14.5165993936698,"1990_1999","39"
"1293","1993","OH",86.7397435203691,15.3410489924987,"1990_1999","39"
"1294","1994","OH",73.0155788850269,15.7467899153824,"1990_1999","39"
"1295","1995","OH",96.5731926458849,17.3831658398535,"1990_1999","39"
"1296","1996","OH",105.79808087842,16.7120614278716,"1990_1999","39"
"1297","1997","OH",87.2863062343026,15.8318267759713,"1990_1999","39"
"1298","1998","OH",88.2370798463426,15.2552359643827,"1990_1999","39"
"1299","1999","OH",65.5562102008658,16.5688627899485,"1990_1999","39"
"1300","2000","OH",93.490044801499,15.8365127974281,"2000_2009","39"
"1301","2001","OH",97.6169675189903,16.3672755965608,"2000_2009","39"
"1302","2002","OH",88.0618014507136,16.2187551153621,"2000_2009","39"
"1303","2003","OH",117.296176835934,15.4971635610444,"2000_2009","39"
